Player,Team,X(RAB),x(Bowl),x(SR),x(4),x(6),x(OP),x(VNU),x(W/L),T(50),T(100),T.RAB,TBF,Avg.Run,Avg.SR,RF(50s),RF(100s),L,W,D,x(Over),x(Run),X(Wic),x(Mdn),x(ECN),T(4s),T(6s),T.over,T.Run.Given,T.Wic,T.Mdn,T.ECN,T.Win,T.Loss,Avg.RAB,Avg.BF,Avg.SR,Avg.over,Avg.Run.Given,Avg.Wic,Avg.Mdn,Avg.ECN,Avg.Win,Avg.loss,Win(in percent),Loss(in percent)
GC Viljoen,Kings XI Punjab,0,0,0.0,0,0,Delhi Capitals,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,4,2,0,0,52,1,0,0,0,0,23.0,229,7,0,9.956521739130435,2,4,0.0,0.0,0.0,3.8333333333333335,38.166666666666664,1.1666666666666667,0.0,9.956521739130435,0.3333333333333333,0.6666666666666666,33.33333333333333,66.66666666666666
P Ray Barman,Royal Challengers Bangalore,0,0,0.0,0,0,Sunrisers Hyderabad,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,56,0,0,0,0,0,4.0,56,0,0,14.0,0,1,0.0,0.0,0.0,4.0,56.0,0.0,0.0,14.0,0.0,1.0,0.0,100.0
MJ Santner,Chennai Super Kings,1,1,0.0,0,0,Royal Challengers Bengaluru,Unknown,W,0,0,1,1,0.16666666666666666,100.0,0.0,0.0,8,10,0,0,23,2,0,0,0,0,61.0,428,14,0,7.016393442622951,10,8,0.09090909090909091,0.09090909090909091,100.0,3.388888888888889,23.77777777777778,0.7777777777777778,0.0,7.016393442622951,0.5555555555555556,0.4444444444444444,55.55555555555556,44.44444444444444
JP Behrendorff,Mumbai Indians,0,0,0.0,0,0,Gujarat Titans,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,7,10,0,0,28,0,0,0,0,0,61.0,563,19,0,9.229508196721312,10,7,0.0,0.0,0.0,3.588235294117647,33.11764705882353,1.1176470588235294,0.0,9.229508196721312,0.5882352941176471,0.4117647058823529,58.82352941176471,41.17647058823529
SC Kuggeleijn,N/A,0,0,0.0,0,0,N/A,N/A,W,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,34,0,0,0,0,0,8.0,71,2,0,8.875,2,0,0.0,0.0,0.0,4.0,35.5,1.0,0.0,8.875,1.0,0.0,100.0,0.0
AS Joseph,Mumbai Indians,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,8,14,0,0,34,0,0,0,0,0,71.0,707,20,1,9.95774647887324,14,8,0.0,0.0,0.0,3.227272727272727,32.13636363636363,0.9090909090909091,0.045454545454545456,9.95774647887324,0.6363636363636364,0.36363636363636365,63.63636363636363,36.36363636363637
HF Gurney,Kolkata Knight Riders,0,0,0.0,0,0,Chennai Super Kings,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,5,3,0,0,20,0,0,0,0,0,27.0,239,7,0,8.851851851851851,3,5,0.0,0.0,0.0,3.375,29.875,0.875,0.0,8.851851851851851,0.375,0.625,37.5,62.5
S Midhun,N/A,0,0,0.0,0,0,N/A,N/A,L,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,29,0,0,0,0,0,2.0,29,0,0,14.5,0,1,0.0,0.0,0.0,2.0,29.0,0.0,0.0,14.5,0.0,1.0,0.0,100.0
SD Lad,Mumbai Indians,0,0,0.0,0,0,Kings XI Punjab,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0
R Parag,Rajasthan Royals,0,3,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,3,0.0,0.0,0.0,0.0,31,30,0,0,17,0,0,0,0,0,29.0,307,4,0,10.586206896551724,30,31,0.0,0.05172413793103448,0.0,1.380952380952381,14.619047619047619,0.19047619047619047,0.0,10.586206896551724,0.4918032786885246,0.5081967213114754,49.18032786885246,50.81967213114754
JL Denly,Kolkata Knight Riders,0,0,0.0,0,0,Delhi Capitals,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
LS Livingstone,Rajasthan Royals,16,7,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,16,7,0.5,228.57142857142856,0.0,0.0,25,14,0,0,28,0,0,0,2,1,42.0,395,9,0,9.404761904761905,14,25,0.41025641025641024,0.1794871794871795,228.57142857142856,1.9090909090909092,17.954545454545453,0.4090909090909091,0.0,9.404761904761905,0.358974358974359,0.6410256410256411,35.8974358974359,64.1025641025641
Arshdeep Singh,Kings XI Punjab,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,36,28,1,0,38,2,0,0,0,0,223.0,2097,72,1,9.403587443946188,28,36,0.0,0.0,0.0,3.4307692307692306,32.261538461538464,1.1076923076923078,0.015384615384615385,9.403587443946188,0.4307692307692308,0.5538461538461539,43.07692307692308,55.38461538461539
AJ Turner,Rajasthan Royals,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,50.0,50.0
SE Rutherford,Delhi Capitals,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,2,7,0,0,11,0,0,0,0,0,6.0,60,1,0,10.0,7,2,0.0,0.0,0.0,1.0,10.0,0.16666666666666666,0.0,10.0,0.7777777777777778,0.2222222222222222,77.77777777777779,22.22222222222222
Harpreet Brar,Kings XI Punjab,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,22,17,0,0,37,1,0,0,0,0,113.0,907,25,1,8.026548672566372,17,22,0.0,0.0,0.0,2.8974358974358974,23.256410256410255,0.6410256410256411,0.02564102564102564,8.026548672566372,0.4358974358974359,0.5641025641025641,43.58974358974359,56.41025641025641
Y Prithvi Raj,Kolkata Knight Riders,0,0,0.0,0,0,Sunrisers Hyderabad,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,2,0,0,0,28,0,0,0,0,0,5.0,57,1,0,11.4,0,2,0.0,0.0,0.0,2.5,28.5,0.5,0.0,11.4,0.0,1.0,0.0,100.0
O Thomas,N/A,0,0,0.0,0,0,N/A,N/A,L,0,0,0,0,0.0,0.0,0.0,0.0,2,2,0,0,13,0,0,0,0,0,10.0,85,5,0,8.5,2,2,0.0,0.0,0.0,2.5,21.25,1.25,0.0,8.5,0.5,0.5,50.0,50.0
AS Roy,Kolkata Knight Riders,0,0,0.0,0,0,Delhi Capitals,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,6,4,0,0,36,1,0,0,0,0,22.0,191,4,0,8.681818181818182,4,6,0.0,0.0,0.0,2.4444444444444446,21.22222222222222,0.4444444444444444,0.0,8.681818181818182,0.4,0.6,40.0,60.0
S Sandeep Warrier,N/A,0,0,0.0,0,0,N/A,N/A,L,0,0,0,0,0.0,0.0,0.0,0.0,5,5,0,0,28,1,0,0,0,0,28.0,257,8,0,9.178571428571429,5,5,0.0,0.0,0.0,2.8,25.7,0.8,0.0,9.178571428571429,0.5,0.5,50.0,50.0
P Simran Singh,Kings XI Punjab,6,1,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,6,1,0.18181818181818182,600.0,0.0,0.0,22,12,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,12,22,0.17647058823529413,0.029411764705882353,600.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.6470588235294118,35.294117647058826,64.70588235294117
JL Pattinson,Mumbai Indians,0,0,0.0,0,0,Sunrisers Hyderabad,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,3,6,1,0,51,0,0,0,0,0,35.0,321,11,1,9.17142857142857,6,3,0.0,0.0,0.0,3.5,32.1,1.1,0.1,9.17142857142857,0.6,0.3,60.0,30.0
SS Cottrell,Kings XI Punjab,0,0,0.0,0,0,Sunrisers Hyderabad,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,4,1,1,0,34,0,0,0,0,0,20.0,177,6,1,8.85,1,4,0.0,0.0,0.0,3.3333333333333335,29.5,1.0,0.16666666666666666,8.85,0.16666666666666666,0.6666666666666666,16.666666666666664,66.66666666666666
Ravi Bishnoi,Kings XI Punjab,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,29,34,2,0,37,2,0,0,0,0,234.0,1861,61,1,7.952991452991453,34,29,0.0,0.0,0.0,3.6,28.630769230769232,0.9384615384615385,0.015384615384615385,7.952991452991453,0.5230769230769231,0.4461538461538462,52.307692307692314,44.61538461538462
A Nortje,Delhi Capitals,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,24,21,1,0,48,1,0,0,0,0,174.0,1614,59,1,9.275862068965518,21,24,0.0,0.0,0.0,3.782608695652174,35.08695652173913,1.2826086956521738,0.021739130434782608,9.275862068965518,0.45652173913043476,0.5217391304347826,45.65217391304348,52.17391304347826
T Banton,Kolkata Knight Riders,0,0,0.0,0,0,Royal Challengers Bangalore,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
I Udana,Royal Challengers Bangalore,0,0,0.0,0,0,Sunrisers Hyderabad,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,4,5,1,0,45,2,0,0,0,0,29.0,286,8,0,9.862068965517242,5,4,0.0,0.0,0.0,2.9,28.6,0.8,0.0,9.862068965517242,0.5,0.4,50.0,40.0
D Padikkal,Royal Challengers Bangalore,4,4,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,4,4,0.06557377049180328,100.0,0.0,0.0,29,34,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,34,29,0.0625,0.0625,100.0,0.0,0.0,0.0,0.0,0.0,0.53125,0.453125,53.125,45.3125
YBK Jaiswal,Rajasthan Royals,12,5,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,12,5,0.24489795918367346,240.0,0.0,0.0,25,27,0,0,6,0,0,0,1,1,0.0,6,0,0,0.0,27,25,0.23076923076923078,0.09615384615384616,240.0,0.0,6.0,0.0,0.0,0.0,0.5192307692307693,0.4807692307692308,51.92307692307693,48.07692307692308
RD Gaikwad,Chennai Super Kings,8,9,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,8,9,0.14545454545454545,88.88888888888889,0.0,0.0,31,34,0,0,0,0,0,0,1,0,0.0,0,0,0,0.0,34,31,0.12307692307692308,0.13846153846153847,88.88888888888889,0.0,0.0,0.0,0.0,0.0,0.5230769230769231,0.47692307692307695,52.307692307692314,47.69230769230769
TU Deshpande,Delhi Capitals,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,17,18,1,0,49,1,0,0,0,0,128.0,1275,42,0,9.9609375,18,17,0.0,0.0,0.0,3.5555555555555554,35.416666666666664,1.1666666666666667,0.0,9.9609375,0.5,0.4722222222222222,50.0,47.22222222222222
KL Nagarkoti,Kolkata Knight Riders,0,0,0.0,0,0,Delhi Capitals,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,5,7,0,0,29,0,0,0,0,0,30.0,287,5,0,9.566666666666666,7,5,0.0,0.0,0.0,2.727272727272727,26.09090909090909,0.45454545454545453,0.0,9.566666666666666,0.5833333333333334,0.4166666666666667,58.333333333333336,41.66666666666667
Abdul Samad,Sunrisers Hyderabad,5,3,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,5,3,0.16666666666666666,166.66666666666669,0.0,0.0,27,11,1,0,8,0,0,0,1,0,9.0,113,2,0,12.555555555555555,11,27,0.1282051282051282,0.07692307692307693,166.66666666666669,1.8,22.6,0.4,0.0,12.555555555555555,0.28205128205128205,0.6923076923076923,28.205128205128204,69.23076923076923
PK Garg,Sunrisers Hyderabad,4,3,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,4,3,0.2222222222222222,133.33333333333331,0.0,0.0,11,7,1,0,0,0,0,0,1,0,0.0,0,0,0,0.0,7,11,0.21052631578947367,0.15789473684210525,133.33333333333331,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.5789473684210527,36.84210526315789,57.89473684210527
JR Philippe,Royal Challengers Bangalore,0,0,0.0,0,0,Sunrisers Hyderabad,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,20.0,80.0
Kartik Tyagi,Rajasthan Royals,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,13,7,0,0,52,0,0,0,0,0,70.0,720,15,0,10.285714285714286,7,13,0.0,0.0,0.0,3.5,36.0,0.75,0.0,10.285714285714286,0.35,0.65,35.0,65.0
DR Sams,Delhi Capitals,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,10,6,0,0,31,1,0,0,0,0,60.0,528,14,0,8.8,6,10,0.0,0.0,0.0,3.75,33.0,0.875,0.0,8.8,0.375,0.625,37.5,62.5
Shahbaz Ahmed,Royal Challengers Bangalore,1,2,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,1,2,0.037037037037037035,50.0,0.0,0.0,22,28,0,0,28,1,0,0,0,0,89.0,850,20,0,9.55056179775281,28,22,0.02702702702702703,0.05405405405405406,50.0,2.119047619047619,20.238095238095237,0.47619047619047616,0.0,9.55056179775281,0.56,0.44,56.00000000000001,44.0
AT Carey,Delhi Capitals,0,0,0.0,0,0,Chennai Super Kings,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,66.66666666666666,33.33333333333333
N Jagadeesan,Chennai Super Kings,0,0,0.0,0,0,Mumbai Indians,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,8,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,20.0,80.0
JR Hazlewood,Royal Challengers Bangalore,0,0,0.0,0,0,Lucknow Super Giants,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,14,13,0,0,32,0,0,0,0,0,100.0,830,34,1,8.3,13,14,0.0,0.0,0.0,3.7037037037037037,30.74074074074074,1.2592592592592593,0.037037037037037035,8.3,0.48148148148148145,0.5185185185185185,48.148148148148145,51.85185185185185
CJ Green,N/A,0,0,0.0,0,0,N/A,N/A,L,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,24,0,0,0,0,0,2.0,24,0,0,12.0,0,1,0.0,0.0,0.0,2.0,24.0,0.0,0.0,12.0,0.0,1.0,0.0,100.0
P Dubey,Delhi Capitals,0,0,0.0,0,0,Mumbai Indians,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0,0,19,1,0,0,0,0,11.0,91,1,0,8.272727272727273,1,3,0.0,0.0,0.0,2.75,22.75,0.25,0.0,8.272727272727273,0.25,0.75,25.0,75.0
Monu Kumar,N/A,0,0,0.0,0,0,N/A,N/A,W,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,20,0,0,0,0,0,2.0,20,0,0,10.0,1,0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,10.0,1.0,0.0,100.0,0.0
KA Jamieson,Royal Challengers Bangalore,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,3,6,0,0,22,0,0,0,0,0,28.0,271,9,0,9.678571428571429,6,3,0.0,0.0,0.0,3.111111111111111,30.11111111111111,1.0,0.0,9.678571428571429,0.6666666666666666,0.3333333333333333,66.66666666666666,33.33333333333333
M Jansen,Mumbai Indians,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,11,10,0,0,50,1,0,0,0,0,75.0,732,20,1,9.76,10,11,0.0,0.0,0.0,3.5714285714285716,34.857142857142854,0.9523809523809523,0.047619047619047616,9.76,0.47619047619047616,0.5238095238095238,47.61904761904761,52.38095238095239
RM Patidar,Royal Challengers Bangalore,1,1,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,1,1,0.043478260869565216,100.0,0.0,0.0,12,12,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,12,12,0.041666666666666664,0.041666666666666664,100.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,50.0,50.0
C Sakariya,Rajasthan Royals,0,1,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,1,0.0,0.0,0.0,0.0,12,7,0,0,36,1,0,0,0,0,71.0,610,20,2,8.591549295774648,7,12,0.0,0.14285714285714285,0.0,3.736842105263158,32.10526315789474,1.0526315789473684,0.10526315789473684,8.591549295774648,0.3684210526315789,0.631578947368421,36.84210526315789,63.1578947368421
M Shahrukh Khan,Punjab Kings,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,21,16,0,0,9,0,0,0,0,0,2.0,16,0,0,8.0,16,21,0.0,0.0,0.0,1.0,8.0,0.0,0.0,8.0,0.43243243243243246,0.5675675675675675,43.24324324324324,56.75675675675676
JA Richardson,Punjab Kings,0,0,0.0,0,0,Chennai Super Kings,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0,0,40,0,0,0,0,0,15.0,162,3,0,10.8,1,3,0.0,0.0,0.0,3.75,40.5,0.75,0.0,10.8,0.25,0.75,25.0,75.0
RP Meredith,Mumbai Indians,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,8,10,0,0,51,1,0,0,0,0,62.0,621,19,0,10.016129032258064,10,8,0.0,0.0,0.0,3.4444444444444446,34.5,1.0555555555555556,0.0,10.016129032258064,0.5555555555555556,0.4444444444444444,55.55555555555556,44.44444444444444
Lalit Yadav,Delhi Capitals,11,5,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,11,5,0.7333333333333333,220.00000000000003,0.0,0.0,14,11,0,0,42,0,0,0,1,1,48.0,430,9,0,8.958333333333334,11,14,0.5238095238095238,0.23809523809523808,220.00000000000003,2.526315789473684,22.63157894736842,0.47368421052631576,0.0,8.958333333333334,0.44,0.56,44.0,56.00000000000001
Virat Singh,Sunrisers Hyderabad,0,0,0.0,0,0,Delhi Capitals,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,50.0
LI Meriwala,N/A,0,0,0.0,0,0,N/A,N/A,W,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,32,1,0,0,0,0,3.0,32,1,0,10.666666666666666,1,0,0.0,0.0,0.0,3.0,32.0,1.0,0.0,10.666666666666666,1.0,0.0,100.0,0.0
Jalaj S Saxena,N/A,0,0,0.0,0,0,N/A,N/A,L,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,27,0,0,0,0,0,3.0,27,0,0,9.0,0,1,0.0,0.0,0.0,3.0,27.0,0.0,0.0,9.0,0.0,1.0,0.0,100.0
FA Allen,Punjab Kings,1,1,0.0,0,0,Sunrisers Hyderabad,Unknown,L,0,0,1,1,0.5,100.0,0.0,0.0,3,2,0,0,46,1,0,0,0,0,15.0,136,2,1,9.066666666666666,2,3,0.3333333333333333,0.3333333333333333,100.0,3.75,34.0,0.5,0.25,9.066666666666666,0.4,0.6,40.0,60.0
DJ Malan,Punjab Kings,0,0,0.0,0,0,Delhi Capitals,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
KS Bharat,Royal Challengers Bangalore,1,2,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,1,2,0.14285714285714285,50.0,0.0,0.0,4,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,4,4,0.125,0.25,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,50.0,50.0
PWH de Silva,Royal Challengers Bangalore,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,13,13,0,0,53,2,0,0,0,0,92.0,758,33,1,8.23913043478261,13,13,0.0,0.0,0.0,3.5384615384615383,29.153846153846153,1.2692307692307692,0.038461538461538464,8.23913043478261,0.5,0.5,50.0,50.0
VR Iyer,Kolkata Knight Riders,6,1,0.0,0,0,Royal Challengers Bengaluru,Unknown,W,0,0,6,1,0.14285714285714285,600.0,0.0,0.0,21,28,0,0,28,0,0,0,0,1,13.0,145,3,0,11.153846153846153,28,21,0.12244897959183673,0.02040816326530612,600.0,1.4444444444444444,16.11111111111111,0.3333333333333333,0.0,11.153846153846153,0.5714285714285714,0.42857142857142855,57.14285714285714,42.857142857142854
Umran Malik,Sunrisers Hyderabad,6,1,600.0,0,1,Kolkata Knight Riders,Unknown,L,0,0,6,1,6.0,600.0,0.0,0.0,15,11,0,0,15,0,0,0,0,1,82.0,785,27,2,9.573170731707316,11,15,1.2,0.2,600.0,3.1538461538461537,30.192307692307693,1.0384615384615385,0.07692307692307693,9.573170731707316,0.4230769230769231,0.5769230769230769,42.30769230769231,57.692307692307686
Akash Singh,N/A,0,0,0.0,0,0,N/A,N/A,W,0,0,0,0,0.0,0.0,0.0,0.0,3,4,0,0,35,0,0,0,0,0,23.0,227,5,0,9.869565217391305,4,3,0.0,0.0,0.0,3.2857142857142856,32.42857142857143,0.7142857142857143,0.0,9.869565217391305,0.5714285714285714,0.42857142857142855,57.14285714285714,42.857142857142854
GD Phillips,Rajasthan Royals,0,1,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,1,0.0,0.0,0.0,0.0,6,2,0,0,10,0,0,0,0,0,5.0,40,2,0,8.0,2,6,0.0,0.125,0.0,1.25,10.0,0.5,0.0,8.0,0.25,0.75,25.0,75.0
AK Markram,Punjab Kings,0,3,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,3,0.0,0.0,0.0,0.0,25,18,0,0,5,0,0,0,0,0,20.0,173,1,0,8.65,18,25,0.0,0.07142857142857142,0.0,1.4285714285714286,12.357142857142858,0.07142857142857142,0.0,8.65,0.4186046511627907,0.5813953488372093,41.86046511627907,58.139534883720934
GHS Garton,Royal Challengers Bangalore,0,0,0.0,0,0,Sunrisers Hyderabad,Unknown,W,0,0,0,0,0.0,0.0,0.0,0.0,2,3,0,0,29,0,0,0,0,0,15.0,136,3,0,9.066666666666666,3,2,0.0,0.0,0.0,3.0,27.2,0.6,0.0,9.066666666666666,0.6,0.4,60.0,40.0
K Yadav,Rajasthan Royals,0,0,0.0,0,0,Mumbai Indians,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0,0,50,1,0,0,0,0,9.0,85,2,0,9.444444444444445,1,2,0.0,0.0,0.0,3.0,28.333333333333332,0.6666666666666666,0.0,9.444444444444445,0.3333333333333333,0.6666666666666666,33.33333333333333,66.66666666666666
NT Ellis,Punjab Kings,0,0,0.0,0,0,Sunrisers Hyderabad,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,8,8,0,0,24,1,0,0,0,0,59.0,514,17,0,8.711864406779661,8,8,0.0,0.0,0.0,3.6875,32.125,1.0625,0.0,8.711864406779661,0.5,0.5,50.0,50.0
RV Patel,Delhi Capitals,0,0,0.0,0,0,Sunrisers Hyderabad,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,4,3,0,0,22,0,0,0,0,0,3.0,22,0,0,7.333333333333333,3,4,0.0,0.0,0.0,3.0,22.0,0.0,0.0,7.333333333333333,0.42857142857142855,0.5714285714285714,42.857142857142854,57.14285714285714
TL Seifert,Kolkata Knight Riders,0,0,0.0,0,0,Mumbai Indians,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,33.33333333333333,66.66666666666666
Anmolpreet Singh,Mumbai Indians,0,0,0.0,0,0,Delhi Capitals,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,7,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.7777777777777778,22.22222222222222,77.77777777777779
Anuj Rawat,Rajasthan Royals,0,0,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,0,0,0.0,0.0,0.0,0.0,12,9,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,9,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,42.857142857142854,57.14285714285714
IC Porel,N/A,0,0,0.0,0,0,N/A,N/A,L,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0,42,1,0,0,0,0,4.0,42,1,0,10.5,0,1,0.0,0.0,0.0,4.0,42.0,1.0,0.0,10.5,0.0,1.0,0.0,100.0
AU Rashid,Sunrisers Hyderabad,1,1,0.0,0,0,Rajasthan Royals,Unknown,L,0,0,1,1,0.5,100.0,0.0,0.0,3,0,0,0,23,2,0,0,0,0,10.0,91,2,0,9.1,0,3,0.5,0.5,100.0,3.3333333333333335,30.333333333333332,0.6666666666666666,0.0,9.1,0.0,1.0,0.0,100.0
TH David,Royal Challengers Bangalore,7,2,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,7,2,0.3181818181818182,350.0,0.0,0.0,21,14,0,0,0,0,0,0,0,1,0.0,0,0,0,0.0,14,21,0.2,0.05714285714285714,350.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,40.0,60.0
DP Conway,Chennai Super Kings,1,3,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,1,3,0.05263157894736842,33.33333333333333,0.0,0.0,11,11,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,11,11,0.045454545454545456,0.13636363636363635,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.5,0.5,50.0,50.0
Tilak Varma,Mumbai Indians,2,3,0.0,0,0,Kolkata Knight Riders,Unknown,L,0,0,2,3,0.07142857142857142,66.66666666666666,0.0,0.0,24,14,0,0,8,0,0,0,0,0,3.0,28,0,0,9.333333333333334,14,24,0.05263157894736842,0.07894736842105263,66.66666666666666,0.75,7.0,0.0,0.0,9.333333333333334,0.3684210526315789,0.631578947368421,36.84210526315789,63.1578947368421
