Player,T.RAB,TBF,T.50,T.100,T.4,T.6,Avg.RAB,Avg.BF,Avg.SR,RF.50,RF.100,T.over,T.Run.Given,T.Wic,T.Mdn,T.ECN,Avg.over,Avg.Run.Given,Avg.Wic,Avg.Mdn,Avg.ECN,T.Win,T.Loss,Win%,Loss%,Unique.OP,Venues,Matches
A Ashish Reddy,280,191,0,0,16,15,12.173913043478262,8.304347826086957,146.59685863874344,0.0,0.0,44.0,400,19,3,9.090909090909108,2.1999999999999957,20.0,0.95,0.15,0.45454545454545536,13,15,46.42857142857143,53.57142857142857,8,1,28
N Saini,140,139,1,0,16,0,14.0,13.9,100.71942446043165,0.1,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,60.0,40.0,6,1,10
DA Miller,2924,2050,6,0,207,134,23.772357723577237,16.666666666666668,142.6341463414634,0.04878048780487805,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,61,62,49.59349593495935,50.40650406504065,16,1,123
Azhar Mahmood,388,294,2,0,39,13,18.476190476190474,14.0,131.97278911564624,0.09523809523809523,0.0,90.3,707,31,11,7.826568265682624,3.9275362318840745,30.73913043478261,1.3478260869565217,0.4782608695652174,0.34028557676880977,12,11,52.17391304347826,47.82608695652174,9,1,23
P Negi,365,281,0,0,27,16,10.428571428571429,8.028571428571428,129.8932384341637,0.0,0.0,119.3,954,38,11,7.994413407821148,2.84126984126987,22.714285714285715,0.9047619047619048,0.2619047619047619,0.190343176376694,15,31,32.608695652173914,67.3913043478261,13,1,46
A Chandila,4,7,0,0,0,0,2.0,3.5,57.14285714285714,0.0,0.0,39.0,245,11,4,6.282051282051285,3.2499999999999987,20.416666666666668,0.9166666666666666,0.3333333333333333,0.5235042735042738,7,5,58.333333333333336,41.66666666666667,7,1,12
LJ Wright,106,60,0,0,16,3,21.2,12.0,176.66666666666666,0.0,0.0,11.8,125,2,0,10.563380281690149,1.9722222222222208,20.833333333333332,0.3333333333333333,0.0,1.7605633802816916,2,5,28.57142857142857,71.42857142857143,5,1,7
RJ Peterson,32,28,0,0,3,1,6.4,5.6,114.28571428571428,0.0,0.0,8.0,70,3,0,8.749999999999995,2.0000000000000013,17.5,0.75,0.0,2.1874999999999987,4,1,80.0,20.0,5,1,5
R Shukla,19,23,0,0,2,0,4.75,5.75,82.6086956521739,0.0,0.0,20.5,217,7,1,10.585365853658534,2.9285714285714297,31.0,1.0,0.14285714285714285,1.512195121951219,3,4,42.857142857142854,57.14285714285714,6,1,7
BB Samantray,125,110,1,0,13,2,15.625,13.75,113.63636363636364,0.125,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,75.0,25.0,5,1,8
MJ Clarke,98,91,0,0,12,0,16.333333333333332,15.166666666666666,107.6923076923077,0.0,0.0,11.0,72,3,1,6.5454545454545485,2.199999999999999,14.4,0.6,0.2,1.3090909090909097,0,6,0.0,100.0,5,1,6
BW Hilfenhaus,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,62.5,497,23,11,7.952000000000044,3.6764705882352735,29.235294117647058,1.3529411764705883,0.6470588235294118,0.4677647058823555,12,5,70.58823529411765,29.411764705882355,7,0,17
Gurkeerat Singh,511,411,2,0,55,11,15.96875,12.84375,124.33090024330899,0.0625,0.0,13.0,97,5,2,7.461538461538469,2.1666666666666647,16.166666666666668,0.8333333333333334,0.3333333333333333,1.2435897435897447,11,21,34.375,65.625,11,1,32
AP Majumdar,87,74,0,0,7,2,21.75,18.5,117.56756756756756,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,100.0,3,1,4
PA Reddy,164,160,0,0,15,2,16.4,16.0,102.49999999999999,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,60.0,40.0,6,1,10
K Upadhyay,12,9,0,0,0,1,6.0,4.5,133.33333333333331,0.0,0.0,9.0,81,0,1,8.999999999999998,3.0000000000000004,27.0,0.0,0.3333333333333333,2.9999999999999996,0,3,0.0,100.0,3,1,3
CA Lynn,1329,934,8,0,132,66,31.642857142857142,22.238095238095237,142.2912205567452,0.19047619047619047,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,21,21,50.0,50.0,9,1,42
Sunny Gupta,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,3.0,47,0,0,15.666666666666671,2.999999999999999,47.0,0.0,0.0,15.666666666666671,0,1,0.0,100.0,1,1,1
MC Juneja,125,125,0,0,11,1,17.857142857142858,17.857142857142858,100.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,100.0,7,1,7
MG Johnson,167,157,0,0,10,7,5.964285714285714,5.607142857142857,106.36942675159236,0.0,0.0,207.3,1740,66,18,8.39228295819948,3.8395061728394495,32.22222222222222,1.2222222222222223,0.3333333333333333,0.15541264737406446,31,23,57.407407407407405,42.592592592592595,11,1,54
JJ Bumrah,68,77,0,0,5,1,2.6153846153846154,2.9615384615384617,88.31168831168831,0.0,0.0,518.0,3840,182,52,7.413127413127101,3.894736842105427,28.872180451127818,1.368421052631579,0.39097744360902253,0.055737800098700004,67,66,50.37593984962406,49.62406015037594,15,1,133
KK Nair,1496,1150,7,0,161,39,22.0,16.91176470588235,130.08695652173913,0.10294117647058823,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,30,38,44.11764705882353,55.88235294117647,12,1,68
GH Vihari,284,318,0,0,23,1,12.347826086956522,13.826086956521738,89.30817610062893,0.0,0.0,7.0,48,1,1,6.857142857142854,1.1666666666666672,8.0,0.16666666666666666,0.16666666666666666,1.1428571428571423,11,12,47.82608695652174,52.17391304347826,8,1,23
MDKJ Perera,14,12,0,0,3,0,7.0,6.0,116.66666666666667,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,50.0,50.0,2,1,2
S Badree,13,23,0,0,0,0,2.6,4.6,56.52173913043478,0.0,0.0,43.0,329,11,6,7.651162790697687,3.5833333333333273,27.416666666666668,0.9166666666666666,0.5,0.6375968992248072,4,8,33.33333333333333,66.66666666666666,8,1,12
AS Rajpoot,26,40,0,0,2,1,3.7142857142857144,5.714285714285714,65.0,0.0,0.0,89.8,844,24,7,9.395176252319072,3.0977011494253,29.103448275862068,0.8275862068965517,0.2413793103448276,0.3239715949075542,10,19,34.48275862068966,65.51724137931035,10,1,29
B Laughlin,5,13,0,0,0,0,1.25,3.25,38.46153846153847,0.0,0.0,28.2,284,10,1,10.08284023668637,3.1296296296296364,31.555555555555557,1.1111111111111112,0.1111111111111111,1.1203155818540411,3,6,33.33333333333333,66.66666666666666,6,1,9
M Vohra,1083,816,3,0,104,43,21.235294117647058,16.0,132.72058823529412,0.058823529411764705,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20,31,39.21568627450981,60.78431372549019,13,1,51
Mohammed Shami,74,77,0,0,6,2,3.217391304347826,3.347826086956522,96.1038961038961,0.0,0.0,407.0,3486,144,44,8.565110565110327,3.7000000000001028,31.69090909090909,1.309090909090909,0.4,0.07786464150100297,55,55,50.0,50.0,13,1,110
BMAJ Mendis,23,27,0,0,0,0,7.666666666666667,9.0,85.18518518518519,0.0,0.0,5.0,36,1,1,7.2,2.5,18.0,0.5,0.5,3.6,0,3,0.0,100.0,3,1,3
CH Morris,618,394,0,0,41,35,12.612244897959183,8.040816326530612,156.85279187817258,0.0,0.0,288.5,2377,107,30,8.239168110918605,3.5617283950617016,29.34567901234568,1.3209876543209877,0.37037037037037035,0.10171812482615562,39,42,48.148148148148145,51.85185185185185,14,1,81
S Kaul,20,36,0,0,1,0,2.2222222222222223,4.0,55.55555555555556,0.0,0.0,202.5,1772,63,16,8.750617283950737,3.681818181818131,32.21818181818182,1.1454545454545455,0.2909090909090909,0.15910213243546795,25,30,45.45454545454545,54.54545454545454,14,1,55
R Dhawan,210,184,0,0,18,7,9.545454545454545,8.363636363636363,114.13043478260869,0.0,0.0,110.8,922,27,7,8.318796992481131,3.0787037037037304,25.61111111111111,0.75,0.19444444444444445,0.23107769423558697,19,18,51.35135135135135,48.64864864864865,13,1,37
MM Sharma,124,129,0,0,9,4,4.428571428571429,4.607142857142857,96.12403100775194,0.0,0.0,376.7,3278,147,33,8.702654867256456,3.393393393393464,29.53153153153153,1.3243243243243243,0.2972972972972973,0.07840229610140952,59,53,52.67857142857143,47.32142857142857,16,1,112
R Rampaul,51,48,0,0,3,2,7.285714285714286,6.857142857142857,106.25,0.0,0.0,45.0,319,17,7,7.088888888888905,3.7499999999999916,26.583333333333332,1.4166666666666667,0.5833333333333334,0.590740740740742,4,8,33.33333333333333,66.66666666666666,7,1,12
SMSM Senanayake,10,17,0,0,0,0,2.5,4.25,58.82352941176471,0.0,0.0,32.0,211,9,0,6.593749999999982,4.000000000000011,26.375,1.125,0.0,0.8242187499999978,4,4,50.0,50.0,7,1,8
SV Samson,4419,3141,18,2,352,206,27.27777777777778,19.38888888888889,140.68767908309457,0.1111111111111111,0.012345679012345678,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,79,83,48.76543209876543,51.23456790123457,16,1,162
BJ Rohrer,193,137,0,0,21,5,24.125,17.125,140.87591240875912,0.0,0.0,1.0,12,0,0,12.000000000000002,0.9999999999999999,12.0,0.0,0.0,12.000000000000002,2,6,25.0,75.0,6,1,8
KL Rahul,4689,3439,27,0,400,187,38.4344262295082,28.188524590163933,136.34777551613843,0.22131147540983606,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,69,43.44262295081967,56.557377049180324,14,1,122
Q de Kock,3160,2315,20,1,316,123,29.53271028037383,21.635514018691588,136.50107991360693,0.18691588785046728,0.009345794392523364,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,60,47,56.074766355140184,43.925233644859816,15,1,107
JO Holder,259,208,0,0,13,18,9.592592592592593,7.703703703703703,124.51923076923077,0.0,0.0,166.3,1489,59,11,8.95190380761527,3.6159420289854913,32.369565217391305,1.2826086956521738,0.2391304347826087,0.19460660451337544,24,22,52.17391304347826,47.82608695652174,13,1,46
IC Pandey,0,2,0,0,0,0,0.0,2.0,0.0,0.0,0.0,77.3,609,19,11,7.874999999999999,3.2222222222222228,25.375,0.7916666666666666,0.4583333333333333,0.32812499999999994,18,6,75.0,25.0,7,1,24
Sandeep Sharma,54,68,0,0,4,0,2.16,2.72,79.41176470588235,0.0,0.0,472.3,3758,153,51,7.956245589272797,3.7486772486773976,29.825396825396826,1.2142857142857142,0.40476190476190477,0.06314480626406982,58,68,46.03174603174603,53.96825396825397,16,1,126
CM Gautam,169,141,0,0,17,6,13.0,10.846153846153847,119.8581560283688,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,23.076923076923077,76.92307692307693,8,1,13
YS Chahal,37,84,0,0,0,0,2.176470588235294,4.9411764705882355,44.047619047619044,0.0,0.0,588.3,4681,213,56,7.956373937676975,3.700209643605907,29.440251572327043,1.3396226415094339,0.3522012578616352,0.05004008765834576,76,83,47.79874213836478,52.20125786163522,16,1,159
X Thalaivan Sargunam,10,17,0,0,0,0,10.0,17.0,58.82352941176471,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,100.0,1,1,1
DJG Sammy,295,232,1,0,15,18,14.75,11.6,127.15517241379311,0.05,0.0,39.7,354,14,2,8.924369747899165,2.087719298245613,18.63157894736842,0.7368421052631579,0.10526315789473684,0.46970367094206134,10,12,45.45454545454545,54.54545454545454,8,1,22
KW Richardson,36,39,0,0,2,1,9.0,9.75,92.3076923076923,0.0,0.0,55.8,479,21,10,8.57910447761198,3.7222222222222054,31.933333333333334,1.4,0.6666666666666666,0.5719402985074653,6,9,40.0,60.0,10,1,15
P Suyal,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,16.7,154,2,1,9.24000000000001,3.3333333333333295,30.8,0.4,0.2,1.848000000000002,2,3,40.0,60.0,4,0,5
PV Tambe,18,38,0,0,1,0,3.0,6.333333333333333,47.368421052631575,0.0,0.0,110.0,866,28,13,7.8727272727272055,3.333333333333362,26.242424242424242,0.8484848484848485,0.3939393939393939,0.23856749311294562,17,16,51.515151515151516,48.484848484848484,8,1,33
Parvez Rasool,17,19,0,0,1,0,4.25,4.75,89.47368421052632,0.0,0.0,33.0,273,4,4,8.272727272727256,3.0000000000000067,24.818181818181817,0.36363636363636365,0.36363636363636365,0.7520661157024778,5,6,45.45454545454545,54.54545454545454,7,1,11
UA Birla,7,14,0,0,1,0,7.0,14.0,50.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,100.0,1,1,1
MG Neser,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.2,62,0,0,14.880000000000006,4.166666666666665,62.0,0.0,0.0,14.880000000000006,1,0,100.0,0.0,1,0,1
Sachin Baby,144,117,0,0,11,5,13.090909090909092,10.636363636363637,123.07692307692308,0.0,0.0,1.7,8,3,0,4.8,0.8333333333333334,4.0,1.5,0.0,2.4,5,8,38.46153846153847,61.53846153846154,7,1,13
NM Coulter-Nile,82,71,0,0,7,4,5.125,4.4375,115.49295774647888,0.0,0.0,144.3,1125,52,14,7.794457274826762,3.7982456140351015,29.605263157894736,1.368421052631579,0.3684210526315789,0.20511729670596743,21,17,55.26315789473685,44.73684210526316,13,1,38
CJ Anderson,538,418,1,0,40,31,18.551724137931036,14.413793103448276,128.70813397129186,0.034482758620689655,0.0,49.5,525,14,4,10.606060606060641,2.2499999999999925,23.863636363636363,0.6363636363636364,0.18181818181818182,0.4820936639118473,11,19,36.666666666666664,63.33333333333333,10,1,30
MA Starc,105,104,0,0,11,0,6.5625,6.5,100.96153846153845,0.0,0.0,139.0,1175,59,14,8.453237410071893,3.564102564102585,30.128205128205128,1.5128205128205128,0.358974358974359,0.2167496771813306,22,17,56.41025641025641,43.58974358974359,10,1,39
NJ Maddinson,20,21,0,0,4,0,6.666666666666667,7.0,95.23809523809523,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,66.66666666666666,33.33333333333333,3,1,3
JDS Neesham,92,92,0,0,6,2,9.2,9.2,100.0,0.0,0.0,36.0,342,8,4,9.499999999999993,2.7692307692307714,26.307692307692307,0.6153846153846154,0.3076923076923077,0.7307692307692302,7,7,50.0,50.0,10,1,14
AR Patel,1653,1244,3,0,107,79,14.758928571428571,11.107142857142858,132.87781350482314,0.026785714285714284,0.0,517.5,3824,131,46,7.389371980676016,3.49662162162177,25.83783783783784,0.8851351351351351,0.3108108108108108,0.04992818905862173,67,83,44.666666666666664,55.333333333333336,15,1,150
BR Dunk,40,33,0,0,7,0,13.333333333333334,11.0,121.21212121212122,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,66.66666666666666,33.33333333333333,3,1,3
RR Rossouw,473,306,1,0,45,25,21.5,13.909090909090908,154.5751633986928,0.045454545454545456,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,15,31.818181818181817,68.18181818181817,10,1,22
R Tewatia,1013,732,1,0,84,47,15.584615384615384,11.261538461538462,138.38797814207652,0.015384615384615385,0.0,140.8,1117,36,15,7.931360946745522,2.7083333333333472,21.48076923076923,0.6923076923076923,0.28846153846153844,0.1525261720527985,37,42,46.835443037974684,53.16455696202531,12,1,79
Shivam Sharma,5,3,0,0,1,0,2.5,1.5,166.66666666666669,0.0,0.0,19.0,165,4,2,8.684210526315791,3.7999999999999994,33.0,0.8,0.4,1.7368421052631582,3,2,60.0,40.0,5,1,5
Imran Tahir,33,36,0,0,5,0,4.125,4.5,91.66666666666666,0.0,0.0,219.5,1729,86,17,7.876993166287151,3.720338983050784,29.305084745762713,1.4576271186440677,0.288135593220339,0.13350835875062966,31,28,52.54237288135594,47.45762711864407,11,1,59
LMP Simmons,1079,839,10,0,109,44,37.206896551724135,28.93103448275862,128.60548271752086,0.3448275862068966,0.0,3.0,34,1,1,11.333333333333337,2.999999999999999,34.0,1.0,1.0,11.333333333333337,19,10,65.51724137931035,34.48275862068966,9,1,29
VH Zol,29,26,0,0,3,1,14.5,13.0,111.53846153846155,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,100.0,2,1,2
V Shankar,1115,843,1,0,80,45,19.224137931034484,14.53448275862069,132.26571767497035,0.017241379310344827,0.0,40.5,344,12,3,8.493827160493835,1.8409090909090893,15.636363636363637,0.5454545454545454,0.13636363636363635,0.38608305274971977,29,35,45.3125,54.6875,12,1,64
BCJ Cutting,238,137,0,0,15,19,14.0,8.058823529411764,173.72262773722628,0.0,0.0,46.8,430,12,4,9.181494661921732,2.754901960784306,25.294117647058822,0.7058823529411765,0.23529411764705882,0.5400879212895137,13,8,61.904761904761905,38.095238095238095,10,1,21
K Santokie,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0,91,3,0,11.374999999999993,4.000000000000003,45.5,1.5,0.0,5.6874999999999964,2,0,100.0,0.0,2,0,2
S Gopal,180,167,0,0,19,2,8.181818181818182,7.590909090909091,107.78443113772455,0.0,0.0,165.3,1358,53,13,8.213709677419388,3.241830065359464,26.627450980392158,1.0392156862745099,0.2549019607843137,0.16105313092979193,21,30,41.17647058823529,58.82352941176471,12,1,51
BE Hendricks,1,3,0,0,0,0,0.5,1.5,33.33333333333333,0.0,0.0,25.2,239,11,2,9.496688741721838,3.595238095238101,34.142857142857146,1.5714285714285714,0.2857142857142857,1.3566698202459768,3,4,42.857142857142854,57.14285714285714,7,1,7
PJ Cummins,515,335,0,0,33,34,13.205128205128204,8.58974358974359,153.73134328358208,0.0,0.0,220.0,1976,66,27,8.981818181818337,3.793103448275797,34.06896551724138,1.1379310344827587,0.46551724137931033,0.15485893416928168,26,32,44.827586206896555,55.172413793103445,14,1,58
JW Hastings,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.8,66,3,2,6.711864406779662,3.2777777777777772,22.0,1.0,0.6666666666666666,2.2372881355932206,1,2,33.33333333333333,66.66666666666666,3,0,3
Karanveer Singh,12,17,0,0,1,0,3.0,4.25,70.58823529411765,0.0,0.0,34.0,323,14,1,9.499999999999984,3.777777777777784,35.888888888888886,1.5555555555555556,0.1111111111111111,1.0555555555555538,3,6,33.33333333333333,66.66666666666666,6,1,9
DJ Muthuswami,1,3,0,0,0,0,1.0,3.0,33.33333333333333,0.0,0.0,14.0,108,4,2,7.714285714285723,2.333333333333331,18.0,0.6666666666666666,0.3333333333333333,1.2857142857142871,3,3,50.0,50.0,6,1,6
SS Iyer,3131,2426,14,0,272,113,27.464912280701753,21.280701754385966,129.06018136850784,0.12280701754385964,0.0,1.0,7,0,0,7.000000000000001,0.9999999999999999,7.0,0.0,0.0,7.000000000000001,59,55,51.75438596491229,48.24561403508772,15,1,114
DJ Hooda,1466,1119,7,0,96,61,15.270833333333334,11.65625,131.00983020554068,0.07291666666666667,0.0,62.2,535,10,5,8.605898123324444,1.8838383838383734,16.21212121212121,0.30303030303030304,0.15151515151515152,0.26078479161589224,49,52,48.51485148514851,51.48514851485149,14,1,101
TA Boult,83,78,0,0,5,3,3.772727272727273,3.5454545454545454,106.41025641025641,0.0,0.0,390.5,3286,128,48,8.41485275288072,3.791262135922422,31.902912621359224,1.2427184466019416,0.46601941747572817,0.08169759954253125,58,45,56.310679611650485,43.689320388349515,13,1,103
KS Williamson,2132,1672,12,0,187,64,28.05263157894737,22.0,127.51196172248804,0.15789473684210525,0.0,3.0,31,0,0,10.333333333333336,1.4999999999999996,15.5,0.0,0.0,5.166666666666668,38,38,50.0,50.0,14,1,76
SA Abbott,22,17,0,0,1,2,7.333333333333333,5.666666666666667,129.41176470588235,0.0,0.0,9.0,104,1,2,11.555555555555554,3.0000000000000004,34.666666666666664,0.3333333333333333,0.6666666666666666,3.851851851851851,1,2,33.33333333333333,66.66666666666666,3,1,3
KC Cariappa,24,21,0,0,0,2,4.8,4.2,114.28571428571428,0.0,0.0,36.3,349,8,3,9.605504587155957,3.303030303030305,31.727272727272727,0.7272727272727273,0.2727272727272727,0.8732276897414507,4,7,36.36363636363637,63.63636363636363,5,1,11
J Suchith,70,57,0,0,6,3,7.777777777777778,6.333333333333333,122.80701754385966,0.0,0.0,70.0,604,20,10,8.628571428571453,3.3333333333333237,28.761904761904763,0.9523809523809523,0.47619047619047616,0.4108843537414978,12,9,57.14285714285714,42.857142857142854,9,1,21
RG More,2,2,0,0,0,0,2.0,2.0,100.0,0.0,0.0,5.8,63,1,1,10.799999999999997,2.9166666666666674,31.5,0.5,0.5,5.399999999999999,0,2,0.0,100.0,2,1,2
D Wiese,148,99,0,0,12,7,13.454545454545455,9.0,149.4949494949495,0.0,0.0,49.5,447,17,3,9.03030303030306,3.299999999999989,29.8,1.1333333333333333,0.2,0.602020202020204,7,11,38.88888888888889,61.111111111111114,9,1,18
HH Pandya,2534,1716,4,0,189,137,19.796875,13.40625,147.66899766899766,0.03125,0.0,237.2,2196,70,19,9.259311314125274,2.550179211469483,23.612903225806452,0.7526881720430108,0.20430107526881722,0.09956248724865886,80,54,59.70149253731343,40.298507462686565,16,1,134
MJ McClenaghan,85,68,0,0,5,7,4.25,3.4,125.0,0.0,0.0,213.8,1839,75,24,8.6001558846455,3.8184523809523196,32.839285714285715,1.3392857142857142,0.42857142857142855,0.15357421222581252,34,22,60.71428571428571,39.285714285714285,11,1,56
SN Khan,585,442,1,0,63,14,16.25,12.277777777777779,132.35294117647058,0.027777777777777776,0.0,0.3,6,0,0,18.0,0.3333333333333333,6.0,0.0,0.0,18.0,13,23,36.11111111111111,63.888888888888886,13,1,36
SN Thakur,307,219,1,0,27,13,8.771428571428572,6.257142857142857,140.18264840182647,0.02857142857142857,0.0,312.7,2908,100,30,9.300639658848597,3.3985507246376874,31.608695652173914,1.0869565217391304,0.32608695652173914,0.10109390933531084,52,41,55.91397849462365,44.086021505376344,14,1,93
GS Sandhu,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0,86,1,0,10.749999999999993,4.000000000000003,43.0,0.5,0.0,5.3749999999999964,1,1,50.0,50.0,2,0,2
J Yadav,40,36,0,0,2,1,10.0,9.0,111.11111111111111,0.0,0.0,65.3,447,9,12,6.841836734693913,3.26666666666665,22.35,0.45,0.6,0.3420918367346956,13,7,65.0,35.0,9,1,20
BB Sran,10,13,0,0,0,0,1.4285714285714286,1.8571428571428572,76.92307692307693,0.0,0.0,81.0,767,20,10,9.469135802469122,3.375000000000005,31.958333333333332,0.8333333333333334,0.4166666666666667,0.3945473251028801,15,9,62.5,37.5,9,1,24
JC Buttler,3583,2384,14,4,356,161,33.801886792452834,22.49056603773585,150.29362416107384,0.1320754716981132,0.03773584905660377,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,53,50.0,50.0,15,1,106
M Ashwin,35,50,0,0,2,1,2.9166666666666665,4.166666666666667,70.0,0.0,0.0,145.5,1182,35,14,8.12371134020616,3.3068181818181923,26.863636363636363,0.7954545454545454,0.3181818181818182,0.18462980318650365,15,29,34.090909090909086,65.9090909090909,13,1,44
C Munro,177,139,0,0,19,8,16.09090909090909,12.636363636363637,127.33812949640289,0.0,0.0,2.0,15,0,0,7.5,1.0,7.5,0.0,0.0,3.75,6,6,50.0,50.0,7,1,12
CR Brathwaite,181,108,0,0,10,16,12.928571428571429,7.714285714285714,167.59259259259258,0.0,0.0,42.8,384,16,5,8.964980544747096,2.677083333333329,24.0,1.0,0.3125,0.5603112840466935,6,10,37.5,62.5,9,1,16
MP Stoinis,1866,1295,7,0,150,91,21.204545454545453,14.715909090909092,144.0926640926641,0.07954545454545454,0.0,134.0,1300,45,8,9.701492537313353,2.1612903225806632,20.967741935483872,0.7258064516129032,0.12903225806451613,0.15647568608569923,48,48,50.0,50.0,14,1,96
P Sahu,19,13,0,0,1,1,9.5,6.5,146.15384615384613,0.0,0.0,17.5,152,3,3,8.685714285714292,3.4999999999999973,30.4,0.6,0.6,1.7371428571428584,1,4,20.0,80.0,5,1,5
Ishan Kishan,2644,1921,11,0,255,119,26.707070707070706,19.404040404040405,137.63664757938574,0.1111111111111111,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,45,54,45.45454545454545,54.54545454545454,15,1,99
Mustafizur Rahman,13,23,0,0,0,1,2.1666666666666665,3.8333333333333335,56.52173913043478,0.0,0.0,217.7,1792,70,20,8.232771822358485,3.818713450292334,31.43859649122807,1.2280701754385965,0.3508771929824561,0.14443459337471026,25,32,43.859649122807014,56.14035087719298,15,1,57
AF Milne,23,29,0,0,0,1,3.8333333333333335,4.833333333333333,79.3103448275862,0.0,0.0,34.7,339,9,2,9.77884615384614,3.4666666666666712,33.9,0.9,0.2,0.9778846153846141,3,7,30.0,70.0,7,1,10
Kuldeep Yadav,183,212,0,0,16,3,5.71875,6.625,86.32075471698113,0.0,0.0,291.3,2413,90,21,8.282608695652225,3.5528455284552622,29.426829268292682,1.0975609756097562,0.25609756097560976,0.10100742311771006,41,43,48.80952380952381,51.19047619047619,15,1,84
KH Pandya,1647,1210,1,0,144,61,15.392523364485982,11.30841121495327,136.11570247933884,0.009345794392523364,0.0,354.2,2644,80,31,7.46541176470577,3.0270655270655724,22.5982905982906,0.6837606837606838,0.26495726495726496,0.06380693815987838,72,55,56.69291338582677,43.30708661417323,15,1,127
AD Nath,90,98,0,0,7,2,9.0,9.8,91.83673469387756,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,6,40.0,60.0,8,1,10
KJ Abbott,13,8,0,0,0,1,4.333333333333333,2.6666666666666665,162.5,0.0,0.0,16.2,182,2,1,11.257731958762903,3.2333333333333285,36.4,0.4,0.2,2.251546391752581,1,4,20.0,80.0,4,1,5
MJ Guptill,271,196,0,0,24,15,20.846153846153847,15.076923076923077,138.26530612244898,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,38.46153846153847,61.53846153846154,8,1,13
TM Head,772,439,3,1,76,40,30.88,17.56,175.85421412300684,0.12,0.04,9.7,113,3,0,11.689655172413794,1.611111111111111,18.833333333333332,0.5,0.0,1.9482758620689655,13,12,52.0,48.0,15,1,25
T Shamsi,2,4,0,0,0,0,2.0,4.0,50.0,0.0,0.0,20.0,185,3,2,9.249999999999998,4.000000000000001,37.0,0.6,0.4,1.8499999999999996,1,4,20.0,80.0,5,1,5
NS Naik,31,49,0,0,2,0,7.75,12.25,63.26530612244898,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,100.0,3,1,4
RR Pant,3297,2184,12,0,298,154,29.972727272727273,19.854545454545455,150.96153846153845,0.10909090909090909,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,53,57,48.18181818181818,51.81818181818182,13,1,110
S Kaushik,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,34.2,304,6,1,8.897560975609743,3.4166666666666723,30.4,0.6,0.1,0.8897560975609743,2,8,20.0,80.0,6,1,10
SW Billings,503,378,3,0,40,20,18.62962962962963,14.0,133.06878306878306,0.1111111111111111,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,16,40.74074074074074,59.25925925925925,14,1,27
PSP Handscomb,6,12,0,0,0,0,6.0,12.0,50.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,100.0,1,1,1
