fullName,T50s,T100s,TRuns,TBF,Avg_Run,Avg_SR,Matches,Dismissals,DuckOuts,MostCommonPosition,Fours,Sixes,RF(50s),RF(100s),DuckOutPercentage,StrikeRate
Thilan Thushara,0,0,12.0,18.0,3.0,59.165,4,2,0,1,0.0,0.0,0.0,0.0,0.0,66.66666666666666
Thisara Perera,0,0,422.0,307.0,14.066666666666666,124.04299999999999,30,22,1,1,23.0,26.0,0.0,0.0,3.3333333333333335,137.45928338762215
Tilak Varma,3,0,740.0,512.0,29.6,137.8816,25,19,1,2,55.0,39.0,0.12,0.0,4.0,144.53125
Tillakaratne Dilshan,9,0,1153.0,1007.0,23.06,95.6772,50,43,6,2,140.0,24.0,0.18,0.0,12.0,114.49851042701091
Tim David,0,0,418.0,235.0,17.416666666666668,145.32458333333332,24,15,2,2,24.0,31.0,0.0,0.0,8.333333333333332,177.87234042553192
Tim Paine,0,0,10.0,26.0,5.0,34.635,2,2,0,1,0.0,0.0,0.0,0.0,0.0,38.46153846153847
Tim Seifert,0,0,26.0,23.0,8.666666666666666,86.66666666666667,3,3,0,2,4.0,0.0,0.0,0.0,0.0,113.04347826086956
Tim Southee,0,0,120.0,107.0,6.315789473684211,90.24947368421053,19,13,3,1,8.0,4.0,0.0,0.0,15.789473684210526,112.14953271028037
Tirumalasetti Suman,2,0,676.0,575.0,17.333333333333332,101.32128205128204,39,32,3,2,55.0,26.0,0.05128205128205128,0.0,7.6923076923076925,117.56521739130434
Tom Banton,0,0,18.0,20.0,9.0,95.83,2,2,0,1,1.0,1.0,0.0,0.0,0.0,90.0
Tom Curran,1,0,127.0,107.0,12.7,113.19800000000001,10,5,1,1,10.0,3.0,0.1,0.0,10.0,118.69158878504673
Travis Birt,0,0,75.0,58.0,15.0,120.402,5,5,0,2,9.0,2.0,0.0,0.0,0.0,129.31034482758622
Travis Head,1,0,205.0,148.0,20.5,108.13899999999998,10,7,1,1,12.0,8.0,0.1,0.0,10.0,138.51351351351352
Trent Boult,0,0,69.0,62.0,4.0588235294117645,92.13529411764705,17,6,4,1,3.0,3.0,0.0,0.0,23.52941176470588,111.29032258064515
Tristan Stubbs,0,0,27.0,35.0,6.75,61.307500000000005,4,4,1,1,2.0,0.0,0.0,0.0,25.0,77.14285714285715
Tushar Deshpande,0,0,21.0,13.0,7.0,85.18333333333334,3,1,1,2,2.0,1.0,0.0,0.0,33.33333333333333,161.53846153846155
Tymal Mills,0,0,8.0,14.0,1.6,48.0,5,4,3,2,0.0,1.0,0.0,0.0,60.0,57.14285714285714
Tyron Henderson,0,0,11.0,16.0,5.5,36.665,2,2,1,1,0.0,1.0,0.0,0.0,50.0,68.75
Uday Kaul,0,0,0.0,1.0,0.0,0.0,1,0,1,2,0.0,0.0,0.0,0.0,100.0,0.0
Udit Birla,0,0,7.0,14.0,7.0,50.0,1,1,0,2,1.0,0.0,0.0,0.0,0.0,50.0
Umar Gul,0,0,39.0,19.0,9.75,198.29500000000002,4,3,0,1,1.0,5.0,0.0,0.0,0.0,205.26315789473685
Umesh Yadav,0,0,196.0,186.0,4.260869565217392,93.82434782608696,46,20,10,2,16.0,8.0,0.0,0.0,21.73913043478261,105.3763440860215
Umran Malik,0,0,23.0,16.0,4.6,79.5,5,1,2,2,1.0,2.0,0.0,0.0,40.0,143.75
Unmukt Chand,1,0,300.0,300.0,15.0,79.193,20,20,4,1,32.0,9.0,0.05,0.0,20.0,100.0
Usman Khawaja,0,0,127.0,100.0,21.166666666666668,148.06333333333336,6,6,0,2,14.0,3.0,0.0,0.0,0.0,127.0
VVS Laxman,1,0,282.0,267.0,14.1,79.26599999999999,20,19,4,1,33.0,5.0,0.05,0.0,20.0,105.61797752808988
Vaibhav Arora,0,0,8.0,15.0,1.3333333333333333,72.22166666666666,6,2,1,1,0.0,0.0,0.0,0.0,16.666666666666664,53.333333333333336
Varun Aaron,0,0,50.0,72.0,4.166666666666667,65.685,12,5,4,1,2.0,2.0,0.0,0.0,33.33333333333333,69.44444444444444
Varun Chakravarthy,0,0,25.0,46.0,2.5,56.581999999999994,10,4,2,2,2.0,0.0,0.0,0.0,20.0,54.347826086956516
Veer Pratap Singh,0,0,0.0,1.0,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,100.0,0.0
Venkatesh Iyer,7,1,956.0,734.0,26.555555555555557,114.0261111111111,36,34,2,2,86.0,42.0,0.19444444444444445,0.027777777777777776,5.555555555555555,130.24523160762942
Venugopal Rao,3,0,985.0,836.0,18.942307692307693,107.70596153846154,52,44,3,1,77.0,37.0,0.057692307692307696,0.0,5.769230769230769,117.82296650717703
Vidyut Sivaramakrishnan,1,0,145.0,109.0,18.125,114.41125,8,8,1,1,21.0,3.0,0.125,0.0,12.5,133.0275229357798
Vijay Shankar,6,0,1032.0,787.0,20.235294117647058,121.92450980392157,51,39,2,2,73.0,43.0,0.11764705882352941,0.0,3.9215686274509802,131.13087674714103
Vijay Zol,0,0,29.0,26.0,14.5,111.305,2,2,0,1,3.0,1.0,0.0,0.0,0.0,111.53846153846155
Vijaykumar Vyshak,0,0,13.0,9.0,6.5,81.25,2,1,1,1,0.0,1.0,0.0,0.0,50.0,144.44444444444443
Vikram Singh,0,0,4.0,3.0,2.0,100.0,2,2,1,1,1.0,0.0,0.0,0.0,50.0,133.33333333333331
Vikramjeet Malik,0,0,7.0,7.0,3.5,85.0,2,1,0,1,1.0,0.0,0.0,0.0,0.0,100.0
Vikrant Yeligati,0,0,2.0,2.0,2.0,100.0,1,1,0,2,0.0,0.0,0.0,0.0,0.0,100.0
Vinay Kumar,0,0,310.0,274.0,7.380952380952381,120.10261904761906,42,27,5,1,21.0,9.0,0.0,0.0,11.904761904761903,113.13868613138686
Virat Kohli,50,7,7263.0,5586.0,31.716157205240176,114.9701310043668,229,195,10,1,643.0,234.0,0.2183406113537118,0.03056768558951965,4.366812227074235,130.02148227712138
Virat Singh,0,0,15.0,26.0,7.5,60.114999999999995,2,2,0,2,1.0,0.0,0.0,0.0,0.0,57.692307692307686
Virender Sehwag,16,2,2728.0,1755.0,26.23076923076923,133.5864423076923,104,99,7,2,334.0,106.0,0.15384615384615385,0.019230769230769232,6.730769230769231,155.44159544159544
Vishnu Vinod,0,0,56.0,57.0,9.333333333333334,90.51333333333334,6,6,0,1,3.0,3.0,0.0,0.0,0.0,98.24561403508771
Vivrant Sharma,1,0,69.0,47.0,69.0,146.8,1,1,0,1,9.0,2.0,1.0,0.0,0.0,146.80851063829786
Wanindu Hasaranga,0,0,33.0,28.0,6.6,114.998,5,2,0,1,3.0,0.0,0.0,0.0,0.0,117.85714285714286
Wanindu Hasaranga de Silva,0,0,39.0,45.0,4.333333333333333,75.61666666666667,9,8,3,1,4.0,1.0,0.0,0.0,33.33333333333333,86.66666666666667
Washington Sundar,0,0,378.0,324.0,10.216216216216216,108.82918918918918,37,27,3,2,32.0,9.0,0.0,0.0,8.108108108108109,116.66666666666667
Wasim Jaffer,1,0,130.0,121.0,16.25,86.92625,8,8,1,2,14.0,3.0,0.125,0.0,12.5,107.43801652892562
Wayne Parnell,0,0,65.0,80.0,5.0,76.43076923076923,13,10,0,1,4.0,1.0,0.0,0.0,0.0,81.25
Wilkin Mota,0,0,56.0,75.0,7.0,71.84625,8,6,0,1,2.0,0.0,0.0,0.0,0.0,74.66666666666667
Wriddhiman Saha,13,1,2798.0,2185.0,20.880597014925375,115.98365671641791,134,112,7,1,278.0,84.0,0.09701492537313433,0.007462686567164179,5.223880597014925,128.05491990846681
Yash Dayal,0,0,0.0,1.0,0.0,0.0,1,1,1,1,0.0,0.0,0.0,0.0,100.0,0.0
Yash Dhull,0,0,16.0,23.0,5.333333333333333,53.88666666666666,3,3,0,2,1.0,0.0,0.0,0.0,0.0,69.56521739130434
Yashasvi Jaiswal,8,1,1172.0,788.0,31.675675675675677,122.77702702702703,37,36,3,1,144.0,48.0,0.21621621621621623,0.02702702702702703,8.108108108108109,148.73096446700507
Yashpal Singh,0,0,47.0,66.0,11.75,76.5275,4,4,0,2,5.0,0.0,0.0,0.0,0.0,71.21212121212122
Yo Mahesh,0,0,15.0,27.0,3.0,52.0,5,2,1,2,0.0,0.0,0.0,0.0,20.0,55.55555555555556
Yogesh Nagar,0,0,285.0,259.0,14.25,102.0915,20,14,3,2,20.0,9.0,0.0,0.0,15.0,110.03861003861005
Yogesh Takawale,0,0,192.0,178.0,19.2,101.579,10,8,2,1,26.0,3.0,0.0,0.0,20.0,107.86516853932584
Younis Khan,0,0,3.0,7.0,3.0,42.85,1,1,0,2,0.0,0.0,0.0,0.0,0.0,42.857142857142854
Yudhvir Singh,0,0,1.0,2.0,0.5,50.0,2,2,1,1,0.0,0.0,0.0,0.0,50.0,50.0
Yusuf Abdulla,0,0,0.0,1.0,0.0,0.0,1,0,1,1,0.0,0.0,0.0,0.0,100.0,0.0
Yusuf Pathan,13,1,3204.0,2241.0,20.941176470588236,125.66143790849674,153,110,10,2,262.0,158.0,0.08496732026143791,0.006535947712418301,6.535947712418301,142.9718875502008
Yuvraj Singh,13,0,2750.0,2120.0,21.825396825396826,115.07325396825397,126,111,4,1,217.0,149.0,0.10317460317460317,0.0,3.1746031746031744,129.7169811320755
Yuzvendra Chahal,0,0,37.0,86.0,2.3125,51.325,16,7,2,2,0.0,0.0,0.0,0.0,12.5,43.02325581395349
Zaheer Khan,0,0,117.0,141.0,4.333333333333333,78.4774074074074,27,14,6,2,11.0,2.0,0.0,0.0,22.22222222222222,82.97872340425532
